#tmax5dt0.001size17latspc8temp0.728
time,temp,KE,PE,total energy
4.427, 0.772132, 383.734, -384.291, -0.557596
4.428, 0.771977, 383.689, -384.247, -0.557596
4.429, 0.771855, 383.654, -384.211, -0.557596
4.43, 0.771766, 383.628, -384.186, -0.557596
4.431, 0.77171, 383.612, -384.169, -0.557596
4.432, 0.771687, 383.605, -384.163, -0.557596
4.433, 0.771699, 383.609, -384.166, -0.557596
4.434, 0.771745, 383.622, -384.18, -0.557596
4.435, 0.771826, 383.645, -384.203, -0.557596
4.436, 0.771942, 383.679, -384.236, -0.557596
4.437, 0.772093, 383.723, -384.28, -0.557596
4.438, 0.77228, 383.776, -384.334, -0.557596
4.439, 0.772502, 383.841, -384.398, -0.557596
4.44, 0.772759, 383.915, -384.473, -0.557596
4.441, 0.773052, 384, -384.557, -0.557596
4.442, 0.773381, 384.095, -384.652, -0.557596
4.443, 0.773744, 384.2, -384.757, -0.557596
4.444, 0.774141, 384.315, -384.872, -0.557596
4.445, 0.774573, 384.439, -384.997, -0.557596
4.446, 0.775038, 384.574, -385.131, -0.557596
4.447, 0.775535, 384.717, -385.275, -0.557596
4.448, 0.776063, 384.87, -385.428, -0.557596
4.449, 0.776622, 385.032, -385.589, -0.557596
4.45, 0.777211, 385.202, -385.759, -0.557596
4.451, 0.777827, 385.38, -385.937, -0.557596
4.452, 0.778471, 385.566, -386.123, -0.557597
4.453, 0.779139, 385.759, -386.317, -0.557597
4.454, 0.779831, 385.959, -386.517, -0.557597
4.455, 0.780546, 386.166, -386.723, -0.557597
4.456, 0.781281, 386.378, -386.936, -0.557597
4.457, 0.782035, 386.596, -387.154, -0.557597
4.458, 0.782806, 386.819, -387.377, -0.557597
4.459, 0.783592, 387.046, -387.604, -0.557597
4.46, 0.784392, 387.277, -387.835, -0.557597
4.461, 0.785203, 387.512, -388.069, -0.557597
4.462, 0.786023, 387.749, -388.306, -0.557598
4.463, 0.786851, 387.988, -388.546, -0.557598
4.464, 0.787685, 388.229, -388.787, -0.557598
4.465, 0.788522, 388.471, -389.029, -0.557598
4.466, 0.78936, 388.713, -389.271, -0.557598
4.467, 0.790199, 388.956, -389.513, -0.557598
4.468, 0.791035, 389.197, -389.755, -0.557598
4.469, 0.791867, 389.438, -389.996, -0.557598
4.47, 0.792694, 389.677, -390.234, -0.557598
4.471, 0.793513, 389.914, -390.471, -0.557599
4.472, 0.794323, 390.148, -390.705, -0.557599
4.473, 0.795124, 390.379, -390.937, -0.557599
4.474, 0.795913, 390.607, -391.165, -0.557599
4.475, 0.79669, 390.832, -391.389, -0.557599
4.476, 0.797454, 391.053, -391.61, -0.557599
4.477, 0.798204, 391.269, -391.827, -0.557599
4.478, 0.798941, 391.482, -392.04, -0.557599
4.479, 0.799664, 391.691, -392.249, -0.557599
4.48, 0.800374, 391.896, -392.454, -0.557599
4.481, 0.80107, 392.098, -392.655, -0.557599
4.482, 0.801753, 392.295, -392.853, -0.557598
4.483, 0.802426, 392.489, -393.047, -0.557598
4.484, 0.803087, 392.681, -393.238, -0.557598
4.485, 0.80374, 392.869, -393.427, -0.557598
4.486, 0.804385, 393.056, -393.613, -0.557598
4.487, 0.805025, 393.24, -393.798, -0.557598
4.488, 0.80566, 393.424, -393.982, -0.557598
4.489, 0.806294, 393.607, -394.165, -0.557597
4.49, 0.806928, 393.79, -394.348, -0.557597
4.491, 0.807565, 393.974, -394.532, -0.557597
4.492, 0.808207, 394.16, -394.717, -0.557597
4.493, 0.808855, 394.347, -394.905, -0.557597
4.494, 0.809513, 394.537, -395.095, -0.557597
4.495, 0.810182, 394.73, -395.288, -0.557596
4.496, 0.810864, 394.928, -395.485, -0.557596
4.497, 0.811563, 395.129, -395.687, -0.557596
4.498, 0.812278, 395.336, -395.894, -0.557596
4.499, 0.813013, 395.548, -396.106, -0.557596
4.5, 0.813769, 395.767, -396.324, -0.557596
4.501, 0.814546, 395.991, -396.549, -0.557596
4.502, 0.815346, 396.223, -396.78, -0.557596
4.503, 0.81617, 396.461, -397.018, -0.557596
4.504, 0.817019, 396.706, -397.264, -0.557595
4.505, 0.817892, 396.958, -397.516, -0.557595
4.506, 0.818789, 397.217, -397.775, -0.557595
4.507, 0.81971, 397.484, -398.041, -0.557595
4.508, 0.820654, 397.757, -398.314, -0.557596
4.509, 0.82162, 398.036, -398.593, -0.557596
4.51, 0.822606, 398.321, -398.878, -0.557596
4.511, 0.823611, 398.611, -399.169, -0.557596
4.512, 0.824633, 398.906, -399.464, -0.557596
4.513, 0.825667, 399.206, -399.763, -0.557596
4.514, 0.826713, 399.508, -400.065, -0.557596
4.515, 0.827765, 399.812, -400.37, -0.557597
4.516, 0.828821, 400.117, -400.675, -0.557597
4.517, 0.829877, 400.422, -400.98, -0.557597
4.518, 0.830928, 400.726, -401.284, -0.557597
4.519, 0.83197, 401.028, -401.585, -0.557598
4.52, 0.832999, 401.325, -401.882, -0.557598
4.521, 0.834008, 401.617, -402.174, -0.557598
4.522, 0.834994, 401.902, -402.459, -0.557599
4.523, 0.83595, 402.178, -402.736, -0.557599
4.524, 0.836872, 402.445, -403.002, -0.557599
4.525, 0.837755, 402.7, -403.258, -0.5576
4.526, 0.838593, 402.942, -403.5, -0.5576
4.527, 0.839382, 403.17, -403.728, -0.5576
4.528, 0.840115, 403.382, -403.94, -0.557601
4.529, 0.840789, 403.577, -404.135, -0.557601
4.53, 0.841398, 403.753, -404.311, -0.557601
4.531, 0.841938, 403.909, -404.467, -0.557602
4.532, 0.842405, 404.044, -404.602, -0.557602
4.533, 0.842796, 404.157, -404.715, -0.557602
4.534, 0.843106, 404.247, -404.805, -0.557602
4.535, 0.843332, 404.313, -404.87, -0.557603
4.536, 0.843473, 404.353, -404.911, -0.557603
4.537, 0.843525, 404.368, -404.926, -0.557603
4.538, 0.843487, 404.357, -404.915, -0.557603
4.539, 0.843358, 404.32, -404.878, -0.557603
4.54, 0.843137, 404.256, -404.814, -0.557603
4.541, 0.842823, 404.166, -404.723, -0.557603
4.542, 0.842417, 404.048, -404.606, -0.557603
4.543, 0.84192, 403.905, -404.462, -0.557603
4.544, 0.841333, 403.735, -404.292, -0.557603
4.545, 0.840656, 403.539, -404.097, -0.557603
4.546, 0.839894, 403.319, -403.876, -0.557603
4.547, 0.839047, 403.074, -403.632, -0.557603
4.548, 0.838119, 402.806, -403.364, -0.557602
4.549, 0.837114, 402.515, -403.073, -0.557602
4.55, 0.836035, 402.203, -402.761, -0.557602
4.551, 0.834885, 401.871, -402.429, -0.557602
4.552, 0.833669, 401.52, -402.077, -0.557602
4.553, 0.832392, 401.15, -401.708, -0.557601
4.554, 0.831057, 400.765, -401.322, -0.557601
4.555, 0.82967, 400.364, -400.921, -0.557601
4.556, 0.828236, 399.949, -400.507, -0.557601
4.557, 0.826759, 399.522, -400.08, -0.5576
4.558, 0.825245, 399.085, -399.642, -0.5576
4.559, 0.823698, 398.637, -399.195, -0.5576
4.56, 0.822124, 398.183, -398.74, -0.557599
4.561, 0.820529, 397.721, -398.279, -0.557599
4.562, 0.818917, 397.255, -397.813, -0.557599
4.563, 0.817294, 396.786, -397.344, -0.557599
4.564, 0.815666, 396.316, -396.873, -0.557598
4.565, 0.814038, 395.845, -396.403, -0.557598
4.566, 0.812416, 395.376, -395.934, -0.557598
4.567, 0.810805, 394.911, -395.468, -0.557597
4.568, 0.809212, 394.45, -395.008, -0.557597
4.569, 0.807643, 393.997, -394.554, -0.557597
4.57, 0.806102, 393.551, -394.109, -0.557596
4.571, 0.804596, 393.116, -393.673, -0.557596
4.572, 0.80313, 392.692, -393.25, -0.557596
4.573, 0.801709, 392.281, -392.839, -0.557595
4.574, 0.80034, 391.886, -392.443, -0.557595
4.575, 0.799026, 391.506, -392.063, -0.557595
4.576, 0.797772, 391.143, -391.701, -0.557594
4.577, 0.796582, 390.799, -391.357, -0.557594
4.578, 0.79546, 390.475, -391.033, -0.557594
4.579, 0.794409, 390.171, -390.729, -0.557594
4.58, 0.79343, 389.888, -390.446, -0.557594
4.581, 0.792527, 389.627, -390.185, -0.557594
4.582, 0.7917, 389.388, -389.946, -0.557594
4.583, 0.79095, 389.171, -389.729, -0.557594
4.584, 0.790276, 388.977, -389.534, -0.557594
4.585, 0.789677, 388.804, -389.361, -0.557594
4.586, 0.789153, 388.652, -389.21, -0.557594
4.587, 0.788701, 388.522, -389.079, -0.557594
4.588, 0.788319, 388.411, -388.969, -0.557594
4.589, 0.788002, 388.32, -388.877, -0.557595
4.59, 0.787747, 388.246, -388.804, -0.557595
4.591, 0.78755, 388.189, -388.747, -0.557595
4.592, 0.787406, 388.148, -388.705, -0.557595
4.593, 0.78731, 388.12, -388.678, -0.557596
4.594, 0.787257, 388.105, -388.663, -0.557596
4.595, 0.787241, 388.101, -388.658, -0.557596
4.596, 0.787257, 388.105, -388.663, -0.557597
4.597, 0.787299, 388.117, -388.675, -0.557597
4.598, 0.787361, 388.135, -388.693, -0.557597
4.599, 0.787438, 388.158, -388.715, -0.557598
4.6, 0.787525, 388.183, -388.74, -0.557598
4.601, 0.787615, 388.209, -388.767, -0.557598
4.602, 0.787706, 388.235, -388.793, -0.557599
4.603, 0.787792, 388.26, -388.818, -0.557599
4.604, 0.787868, 388.283, -388.84, -0.557599
4.605, 0.787933, 388.301, -388.859, -0.557599
4.606, 0.787982, 388.315, -388.873, -0.557599
4.607, 0.788012, 388.324, -388.882, -0.5576
4.608, 0.788023, 388.327, -388.885, -0.5576
4.609, 0.788012, 388.324, -388.882, -0.5576
4.61, 0.787979, 388.315, -388.872, -0.5576
4.611, 0.787923, 388.298, -388.856, -0.5576
4.612, 0.787845, 388.276, -388.833, -0.5576
4.613, 0.787746, 388.247, -388.805, -0.557599
4.614, 0.787627, 388.213, -388.771, -0.557599
4.615, 0.787492, 388.174, -388.731, -0.557599
4.616, 0.787342, 388.13, -388.688, -0.557599
4.617, 0.78718, 388.084, -388.641, -0.557599
4.618, 0.787012, 388.035, -388.592, -0.557598
4.619, 0.786841, 387.985, -388.543, -0.557598
4.62, 0.786671, 387.936, -388.494, -0.557598
4.621, 0.786509, 387.889, -388.447, -0.557597
4.622, 0.786358, 387.845, -388.403, -0.557597
4.623, 0.786226, 387.807, -388.365, -0.557597
4.624, 0.786116, 387.775, -388.333, -0.557596
4.625, 0.786035, 387.752, -388.309, -0.557596
4.626, 0.785987, 387.738, -388.295, -0.557595
4.627, 0.785979, 387.735, -388.293, -0.557595
4.628, 0.786014, 387.745, -388.303, -0.557595
4.629, 0.786097, 387.769, -388.327, -0.557595
4.63, 0.786231, 387.808, -388.366, -0.557594
4.631, 0.786421, 387.863, -388.42, -0.557594
4.632, 0.786668, 387.934, -388.492, -0.557594
4.633, 0.786974, 388.022, -388.58, -0.557594
4.634, 0.78734, 388.128, -388.686, -0.557594
4.635, 0.787768, 388.252, -388.81, -0.557594
4.636, 0.788256, 388.393, -388.951, -0.557594
4.637, 0.788804, 388.551, -389.109, -0.557594
4.638, 0.78941, 388.727, -389.284, -0.557594
4.639, 0.790072, 388.918, -389.475, -0.557594
4.64, 0.790787, 389.125, -389.682, -0.557594
4.641, 0.791552, 389.346, -389.903, -0.557595
4.642, 0.792364, 389.581, -390.138, -0.557595
4.643, 0.793219, 389.828, -390.385, -0.557595
4.644, 0.794112, 390.086, -390.643, -0.557595
4.645, 0.795039, 390.354, -390.912, -0.557595
4.646, 0.795997, 390.631, -391.188, -0.557596
4.647, 0.796979, 390.915, -391.472, -0.557596
4.648, 0.797982, 391.205, -391.762, -0.557596
4.649, 0.799002, 391.499, -392.057, -0.557596
4.65, 0.800034, 391.798, -392.355, -0.557597
4.651, 0.801073, 392.098, -392.656, -0.557597
4.652, 0.802116, 392.4, -392.957, -0.557597
4.653, 0.803159, 392.701, -393.259, -0.557597
4.654, 0.804199, 393.001, -393.559, -0.557597
4.655, 0.805231, 393.3, -393.857, -0.557598
4.656, 0.806252, 393.595, -394.153, -0.557598
4.657, 0.807261, 393.887, -394.444, -0.557598
4.658, 0.808253, 394.173, -394.731, -0.557598
